finding_id,asset_id,hostname,severity,cvss_score,risk_score,cve_id,vuln_title,mitre_tactic,cisa_kev,exploited_in_wild,status,days_open,sla_days,sla_breached,detected_date,last_seen_date,source,owner_team,owner_email,region,asset_type,os_family,remediation
FND-000102,AST-000112,web-prd-euw-7710,High,8.4,8.1,CVE-2023-20887,VMware Auth Bypass,InitialAccess,1,0,Open,62,30,1,2024-12-01,2025-01-31,Qualys,Cloud Team,cloud.alerts@example.com,EU,Server,Linux,Patch VMware products
FND-000103,AST-000113,db-prd-apac-3302,Critical,9.6,9.5,CVE-2020-0601,CryptoAPI Spoofing,DefenseEvasion,1,1,Open,130,7,1,2024-09-25,2025-02-01,Defender,IAM Team,iam.alerts@example.com,APAC,Server,Windows,Apply Microsoft patch
FND-000104,AST-000114,api-prd-in1-9931,High,8.9,8.6,CVE-2023-27997,FortiOS Heap Overflow,InitialAccess,1,1,Open,48,30,1,2024-12-18,2025-02-01,Qualys,Network Team,net.alerts@example.com,IND,NetworkDevice,NetworkOS,Upgrade FortiOS
FND-000105,AST-000115,web-prd-usw-5512,Medium,6.8,6.5,CVE-2022-41040,Exchange SSRF,InitialAccess,0,0,Open,92,90,1,2024-11-01,2025-01-28,Defender,Messaging Team,msg.alerts@example.com,US,Server,Windows,Apply Exchange updates
FND-000106,AST-000101,web-prd-usw-0042,Critical,10.0,10.0,CVE-2021-44228,Log4Shell RCE,RemoteCodeExecution,1,1,Open,120,7,1,2024-10-05,2025-02-01,Qualys,AppSec Team,appsec.alerts@example.com,US,Server,Linux,Upgrade Log4j immediately
FND-000107,AST-000102,api-prd-usw-1123,Critical,9.8,9.6,CVE-2020-1472,Zerologon,PrivilegeEscalation,1,1,Open,95,7,1,2024-11-01,2025-02-01,Defender,IAM Team,iam.alerts@example.com,US,Server,Windows,Patch domain controllers
FND-000108,AST-000103,db-prd-in1-2301,High,9.1,8.9,CVE-2023-34362,MOVEit SQLi,DataExfiltration,1,1,In Progress,42,30,1,2024-12-20,2025-02-01,Tenable,AppSec Team,appsec.alerts@example.com,IND,Database,Linux,Patch MOVEit and rotate creds
FND-000109,AST-000104,win-prd-euw-8891,High,8.8,8.7,CVE-2019-0708,BlueKeep,RemoteCodeExecution,1,0,Open,60,30,1,2024-12-05,2025-01-28,Qualys,Endpoint Team,endpoint.alerts@example.com,EU,Workstation,Windows,Patch Windows and restrict RDP
FND-000110,AST-000105,k8s-prd-usw-7712,Critical,9.8,9.9,CVE-2022-22965,Spring4Shell,RemoteCodeExecution,1,1,Open,75,7,1,2024-11-20,2025-02-03,Snyk,Cloud Team,cloud.alerts@example.com,US,Container,ContainerOS,Upgrade Spring framework
FND-000111,AST-000106,mail-prd-use-3321,High,9.8,9.3,CVE-2023-23397,Outlook NTLM Leak,CredentialAccess,1,1,Mitigated,20,30,0,2025-01-05,2025-01-27,Defender,Endpoint Team,endpoint.alerts@example.com,US,Laptop,Windows,Apply Outlook patch
FND-000112,AST-000107,net-prd-apac-1209,Critical,9.8,9.6,CVE-2023-46747,F5 BIG-IP Auth Bypass,InitialAccess,1,0,Open,35,7,1,2024-12-30,2025-02-02,Qualys,Network Team,net.alerts@example.com,APAC,NetworkDevice,NetworkOS,Patch BIG-IP firmware
FND-000113,AST-000108,collab-prd-usw-8821,High,9.4,9.1,CVE-2023-3519,Citrix NetScaler RCE,InitialAccess,1,1,Open,40,30,1,2024-12-25,2025-02-01,Rapid7,Collaboration Team,collab.alerts@example.com,US,Server,Linux,Apply Citrix updates
FND-000114,AST-000109,print-prd-euw-4421,Medium,7.8,7.4,CVE-2021-34527,PrintNightmare,PrivilegeEscalation,0,0,Open,110,90,1,2024-10-15,2025-01-30,Defender,IT Team,it.alerts@example.com,EU,Server,Windows,Disable print spooler
FND-000115,AST-000110,vc-prd-usw-9921,Critical,9.8,9.7,CVE-2021-21985,vCenter RCE,RemoteCodeExecution,1,1,Open,55,7,1,2024-12-10,2025-02-03,Qualys,Cloud Team,cloud.alerts@example.com,US,Server,Linux,Patch vCenter
FND-000116,AST-000111,api-prd-usw-2044,High,8.6,8.3,CVE-2022-30190,Follina MSDT,Execution,0,0,Open,88,30,1,2024-11-15,2025-01-29,Defender,Endpoint Team,endpoint.alerts@example.com,US,Workstation,Windows,Disable MSDT
FND-000117,AST-000112,web-prd-euw-7710,High,8.4,8.1,CVE-2023-20887,VMware Auth Bypass,InitialAccess,1,0,Open,62,30,1,2024-12-01,2025-01-31,Qualys,Cloud Team,cloud.alerts@example.com,EU,Server,Linux,Patch VMware products
FND-000118,AST-000113,db-prd-apac-3302,Critical,9.6,9.5,CVE-2020-0601,CryptoAPI Spoofing,DefenseEvasion,1,1,Open,130,7,1,2024-09-25,2025-02-01,Defender,IAM Team,iam.alerts@example.com,APAC,Server,Windows,Apply Microsoft patch
FND-000119,AST-000114,api-prd-in1-9931,High,8.9,8.6,CVE-2023-27997,FortiOS Heap Overflow,InitialAccess,1,1,Open,48,30,1,2024-12-18,2025-02-01,Qualys,Network Team,net.alerts@example.com,IND,NetworkDevice,NetworkOS,Upgrade FortiOS
FND-000120,AST-000115,web-prd-usw-5512,Medium,6.8,6.5,CVE-2022-41040,Exchange SSRF,InitialAccess,0,0,Open,92,90,1,2024-11-01,2025-01-28,Defender,Messaging Team,msg.alerts@example.com,US,Server,Windows,Apply Exchange updates
FND-000121,AST-000101,web-prd-usw-0042,Critical,10.0,10.0,CVE-2021-44228,Log4Shell RCE,RemoteCodeExecution,1,1,Open,120,7,1,2024-10-05,2025-02-01,Qualys,AppSec Team,appsec.alerts@example.com,US,Server,Linux,Upgrade Log4j immediately
FND-000122,AST-000102,api-prd-usw-1123,Critical,9.8,9.6,CVE-2020-1472,Zerologon,PrivilegeEscalation,1,1,Open,95,7,1,2024-11-01,2025-02-01,Defender,IAM Team,iam.alerts@example.com,US,Server,Windows,Patch domain controllers
FND-000123,AST-000103,db-prd-in1-2301,High,9.1,8.9,CVE-2023-34362,MOVEit SQLi,DataExfiltration,1,1,In Progress,42,30,1,2024-12-20,2025-02-01,Tenable,AppSec Team,appsec.alerts@example.com,IND,Database,Linux,Patch MOVEit and rotate creds
FND-000124,AST-000104,win-prd-euw-8891,High,8.8,8.7,CVE-2019-0708,BlueKeep,RemoteCodeExecution,1,0,Open,60,30,1,2024-12-05,2025-01-28,Qualys,Endpoint Team,endpoint.alerts@example.com,EU,Workstation,Windows,Patch Windows and restrict RDP
FND-000125,AST-000105,k8s-prd-usw-7712,Critical,9.8,9.9,CVE-2022-22965,Spring4Shell,RemoteCodeExecution,1,1,Open,75,7,1,2024-11-20,2025-02-03,Snyk,Cloud Team,cloud.alerts@example.com,US,Container,ContainerOS,Upgrade Spring framework
FND-000126,AST-000106,mail-prd-use-3321,High,9.8,9.3,CVE-2023-23397,Outlook NTLM Leak,CredentialAccess,1,1,Mitigated,20,30,0,2025-01-05,2025-01-27,Defender,Endpoint Team,endpoint.alerts@example.com,US,Laptop,Windows,Apply Outlook patch
FND-000127,AST-000107,net-prd-apac-1209,Critical,9.8,9.6,CVE-2023-46747,F5 BIG-IP Auth Bypass,InitialAccess,1,0,Open,35,7,1,2024-12-30,2025-02-02,Qualys,Network Team,net.alerts@example.com,APAC,NetworkDevice,NetworkOS,Patch BIG-IP firmware
FND-000128,AST-000108,collab-prd-usw-8821,High,9.4,9.1,CVE-2023-3519,Citrix NetScaler RCE,InitialAccess,1,1,Open,40,30,1,2024-12-25,2025-02-01,Rapid7,Collaboration Team,collab.alerts@example.com,US,Server,Linux,Apply Citrix updates
FND-000129,AST-000109,print-prd-euw-4421,Medium,7.8,7.4,CVE-2021-34527,PrintNightmare,PrivilegeEscalation,0,0,Open,110,90,1,2024-10-15,2025-01-30,Defender,IT Team,it.alerts@example.com,EU,Server,Windows,Disable print spooler
FND-000130,AST-000110,vc-prd-usw-9921,Critical,9.8,9.7,CVE-2021-21985,vCenter RCE,RemoteCodeExecution,1,1,Open,55,7,1,2024-12-10,2025-02-03,Qualys,Cloud Team,cloud.alerts@example.com,US,Server,Linux,Patch vCenter
FND-000131,AST-000111,api-prd-usw-2044,High,8.6,8.3,CVE-2022-30190,Follina MSDT,Execution,0,0,Open,88,30,1,2024-11-15,2025-01-29,Defender,Endpoint Team,endpoint.alerts@example.com,US,Workstation,Windows,Disable MSDT
FND-000132,AST-000112,web-prd-euw-7710,High,8.4,8.1,CVE-2023-20887,VMware Auth Bypass,InitialAccess,1,0,Open,62,30,1,2024-12-01,2025-01-31,Qualys,Cloud Team,cloud.alerts@example.com,EU,Server,Linux,Patch VMware products
FND-000133,AST-000113,db-prd-apac-3302,Critical,9.6,9.5,CVE-2020-0601,CryptoAPI Spoofing,DefenseEvasion,1,1,Open,130,7,1,2024-09-25,2025-02-01,Defender,IAM Team,iam.alerts@example.com,APAC,Server,Windows,Apply Microsoft patch
FND-000134,AST-000114,api-prd-in1-9931,High,8.9,8.6,CVE-2023-27997,FortiOS Heap Overflow,InitialAccess,1,1,Open,48,30,1,2024-12-18,2025-02-01,Qualys,Network Team,net.alerts@example.com,IND,NetworkDevice,NetworkOS,Upgrade FortiOS
FND-000135,AST-000115,web-prd-usw-5512,Medium,6.8,6.5,CVE-2022-41040,Exchange SSRF,InitialAccess,0,0,Open,92,90,1,2024-11-01,2025-01-28,Defender,Messaging Team,msg.alerts@example.com,US,Server,Windows,Apply Exchange updates
FND-000136,AST-000101,web-prd-usw-0042,Critical,10.0,10.0,CVE-2021-44228,Log4Shell RCE,RemoteCodeExecution,1,1,Open,120,7,1,2024-10-05,2025-02-01,Qualys,AppSec Team,appsec.alerts@example.com,US,Server,Linux,Upgrade Log4j immediately
FND-000137,AST-000102,api-prd-usw-1123,Critical,9.8,9.6,CVE-2020-1472,Zerologon,PrivilegeEscalation,1,1,Open,95,7,1,2024-11-01,2025-02-01,Defender,IAM Team,iam.alerts@example.com,US,Server,Windows,Patch domain controllers
FND-000138,AST-000103,db-prd-in1-2301,High,9.1,8.9,CVE-2023-34362,MOVEit SQLi,DataExfiltration,1,1,In Progress,42,30,1,2024-12-20,2025-02-01,Tenable,AppSec Team,appsec.alerts@example.com,IND,Database,Linux,Patch MOVEit and rotate creds
FND-000139,AST-000104,win-prd-euw-8891,High,8.8,8.7,CVE-2019-0708,BlueKeep,RemoteCodeExecution,1,0,Open,60,30,1,2024-12-05,2025-01-28,Qualys,Endpoint Team,endpoint.alerts@example.com,EU,Workstation,Windows,Patch Windows and restrict RDP
FND-000140,AST-000105,k8s-prd-usw-7712,Critical,9.8,9.9,CVE-2022-22965,Spring4Shell,RemoteCodeExecution,1,1,Open,75,7,1,2024-11-20,2025-02-03,Snyk,Cloud Team,cloud.alerts@example.com,US,Container,ContainerOS,Upgrade Spring framework
FND-000141,AST-000106,mail-prd-use-3321,High,9.8,9.3,CVE-2023-23397,Outlook NTLM Leak,CredentialAccess,1,1,Mitigated,20,30,0,2025-01-05,2025-01-27,Defender,Endpoint Team,endpoint.alerts@example.com,US,Laptop,Windows,Apply Outlook patch
FND-000142,AST-000107,net-prd-apac-1209,Critical,9.8,9.6,CVE-2023-46747,F5 BIG-IP Auth Bypass,InitialAccess,1,0,Open,35,7,1,2024-12-30,2025-02-02,Qualys,Network Team,net.alerts@example.com,APAC,NetworkDevice,NetworkOS,Patch BIG-IP firmware
FND-000143,AST-000108,collab-prd-usw-8821,High,9.4,9.1,CVE-2023-3519,Citrix NetScaler RCE,InitialAccess,1,1,Open,40,30,1,2024-12-25,2025-02-01,Rapid7,Collaboration Team,collab.alerts@example.com,US,Server,Linux,Apply Citrix updates
FND-000144,AST-000109,print-prd-euw-4421,Medium,7.8,7.4,CVE-2021-34527,PrintNightmare,PrivilegeEscalation,0,0,Open,110,90,1,2024-10-15,2025-01-30,Defender,IT Team,it.alerts@example.com,EU,Server,Windows,Disable print spooler
FND-000145,AST-000110,vc-prd-usw-9921,Critical,9.8,9.7,CVE-2021-21985,vCenter RCE,RemoteCodeExecution,1,1,Open,55,7,1,2024-12-10,2025-02-03,Qualys,Cloud Team,cloud.alerts@example.com,US,Server,Linux,Patch vCenter
FND-000146,AST-000111,api-prd-usw-2044,High,8.6,8.3,CVE-2022-30190,Follina MSDT,Execution,0,0,Open,88,30,1,2024-11-15,2025-01-29,Defender,Endpoint Team,endpoint.alerts@example.com,US,Workstation,Windows,Disable MSDT
FND-000147,AST-000112,web-prd-euw-7710,High,8.4,8.1,CVE-2023-20887,VMware Auth Bypass,InitialAccess,1,0,Open,62,30,1,2024-12-01,2025-01-31,Qualys,Cloud Team,cloud.alerts@example.com,EU,Server,Linux,Patch VMware products
FND-000148,AST-000113,db-prd-apac-3302,Critical,9.6,9.5,CVE-2020-0601,CryptoAPI Spoofing,DefenseEvasion,1,1,Open,130,7,1,2024-09-25,2025-02-01,Defender,IAM Team,iam.alerts@example.com,APAC,Server,Windows,Apply Microsoft patch
FND-000149,AST-000114,api-prd-in1-9931,High,8.9,8.6,CVE-2023-27997,FortiOS Heap Overflow,InitialAccess,1,1,Open,48,30,1,2024-12-18,2025-02-01,Qualys,Network Team,net.alerts@example.com,IND,NetworkDevice,NetworkOS,Upgrade FortiOS
FND-000150,AST-000115,web-prd-usw-5512,Medium,6.8,6.5,CVE-2022-41040,Exchange SSRF,InitialAccess,0,0,Open,92,90,1,2024-11-01,2025-01-28,Defender,Messaging Team,msg.alerts@example.com,US,Server,Windows,Apply Exchange updates
FND-000151,AST-000101,web-prd-usw-0042,Critical,10.0,10.0,CVE-2021-44228,Log4Shell RCE,RemoteCodeExecution,1,1,Open,120,7,1,2024-10-05,2025-02-01,Qualys,AppSec Team,appsec.alerts@example.com,US,Server,Linux,Upgrade Log4j immediately
FND-000152,AST-000102,api-prd-usw-1123,Critical,9.8,9.6,CVE-2020-1472,Zerologon,PrivilegeEscalation,1,1,Open,95,7,1,2024-11-01,2025-02-01,Defender,IAM Team,iam.alerts@example.com,US,Server,Windows,Patch domain controllers
FND-000153,AST-000103,db-prd-in1-2301,High,9.1,8.9,CVE-2023-34362,MOVEit SQLi,DataExfiltration,1,1,In Progress,42,30,1,2024-12-20,2025-02-01,Tenable,AppSec Team,appsec.alerts@example.com,IND,Database,Linux,Patch MOVEit and rotate creds
FND-000154,AST-000104,win-prd-euw-8891,High,8.8,8.7,CVE-2019-0708,BlueKeep,RemoteCodeExecution,1,0,Open,60,30,1,2024-12-05,2025-01-28,Qualys,Endpoint Team,endpoint.alerts@example.com,EU,Workstation,Windows,Patch Windows and restrict RDP
FND-000155,AST-000105,k8s-prd-usw-7712,Critical,9.8,9.9,CVE-2022-22965,Spring4Shell,RemoteCodeExecution,1,1,Open,75,7,1,2024-11-20,2025-02-03,Snyk,Cloud Team,cloud.alerts@example.com,US,Container,ContainerOS,Upgrade Spring framework
FND-000156,AST-000106,mail-prd-use-3321,High,9.8,9.3,CVE-2023-23397,Outlook NTLM Leak,CredentialAccess,1,1,Mitigated,20,30,0,2025-01-05,2025-01-27,Defender,Endpoint Team,endpoint.alerts@example.com,US,Laptop,Windows,Apply Outlook patch
FND-000157,AST-000107,net-prd-apac-1209,Critical,9.8,9.6,CVE-2023-46747,F5 BIG-IP Auth Bypass,InitialAccess,1,0,Open,35,7,1,2024-12-30,2025-02-02,Qualys,Network Team,net.alerts@example.com,APAC,NetworkDevice,NetworkOS,Patch BIG-IP firmware
FND-000158,AST-000108,collab-prd-usw-8821,High,9.4,9.1,CVE-2023-3519,Citrix NetScaler RCE,InitialAccess,1,1,Open,40,30,1,2024-12-25,2025-02-01,Rapid7,Collaboration Team,collab.alerts@example.com,US,Server,Linux,Apply Citrix updates
FND-000159,AST-000109,print-prd-euw-4421,Medium,7.8,7.4,CVE-2021-34527,PrintNightmare,PrivilegeEscalation,0,0,Open,110,90,1,2024-10-15,2025-01-30,Defender,IT Team,it.alerts@example.com,EU,Server,Windows,Disable print spooler
FND-000160,AST-000110,vc-prd-usw-9921,Critical,9.8,9.7,CVE-2021-21985,vCenter RCE,RemoteCodeExecution,1,1,Open,55,7,1,2024-12-10,2025-02-03,Qualys,Cloud Team,cloud.alerts@example.com,US,Server,Linux,Patch vCenter
FND-000161,AST-000111,api-prd-usw-2044,High,8.6,8.3,CVE-2022-30190,Follina MSDT,Execution,0,0,Open,88,30,1,2024-11-15,2025-01-29,Defender,Endpoint Team,endpoint.alerts@example.com,US,Workstation,Windows,Disable MSDT
FND-000162,AST-000112,web-prd-euw-7710,High,8.4,8.1,CVE-2023-20887,VMware Auth Bypass,InitialAccess,1,0,Open,62,30,1,2024-12-01,2025-01-31,Qualys,Cloud Team,cloud.alerts@example.com,EU,Server,Linux,Patch VMware products
FND-000163,AST-000113,db-prd-apac-3302,Critical,9.6,9.5,CVE-2020-0601,CryptoAPI Spoofing,DefenseEvasion,1,1,Open,130,7,1,2024-09-25,2025-02-01,Defender,IAM Team,iam.alerts@example.com,APAC,Server,Windows,Apply Microsoft patch
FND-000164,AST-000114,api-prd-in1-9931,High,8.9,8.6,CVE-2023-27997,FortiOS Heap Overflow,InitialAccess,1,1,Open,48,30,1,2024-12-18,2025-02-01,Qualys,Network Team,net.alerts@example.com,IND,NetworkDevice,NetworkOS,Upgrade FortiOS
FND-000165,AST-000115,web-prd-usw-5512,Medium,6.8,6.5,CVE-2022-41040,Exchange SSRF,InitialAccess,0,0,Open,92,90,1,2024-11-01,2025-01-28,Defender,Messaging Team,msg.alerts@example.com,US,Server,Windows,Apply Exchange updates
FND-000166,AST-000101,web-prd-usw-0042,Critical,10.0,10.0,CVE-2021-44228,Log4Shell RCE,RemoteCodeExecution,1,1,Open,120,7,1,2024-10-05,2025-02-01,Qualys,AppSec Team,appsec.alerts@example.com,US,Server,Linux,Upgrade Log4j immediately
FND-000167,AST-000102,api-prd-usw-1123,Critical,9.8,9.6,CVE-2020-1472,Zerologon,PrivilegeEscalation,1,1,Open,95,7,1,2024-11-01,2025-02-01,Defender,IAM Team,iam.alerts@example.com,US,Server,Windows,Patch domain controllers
FND-000168,AST-000103,db-prd-in1-2301,High,9.1,8.9,CVE-2023-34362,MOVEit SQLi,DataExfiltration,1,1,In Progress,42,30,1,2024-12-20,2025-02-01,Tenable,AppSec Team,appsec.alerts@example.com,IND,Database,Linux,Patch MOVEit and rotate creds
FND-000169,AST-000104,win-prd-euw-8891,High,8.8,8.7,CVE-2019-0708,BlueKeep,RemoteCodeExecution,1,0,Open,60,30,1,2024-12-05,2025-01-28,Qualys,Endpoint Team,endpoint.alerts@example.com,EU,Workstation,Windows,Patch Windows and restrict RDP
FND-000170,AST-000105,k8s-prd-usw-7712,Critical,9.8,9.9,CVE-2022-22965,Spring4Shell,RemoteCodeExecution,1,1,Open,75,7,1,2024-11-20,2025-02-03,Snyk,Cloud Team,cloud.alerts@example.com,US,Container,ContainerOS,Upgrade Spring framework
FND-000171,AST-000106,mail-prd-use-3321,High,9.8,9.3,CVE-2023-23397,Outlook NTLM Leak,CredentialAccess,1,1,Mitigated,20,30,0,2025-01-05,2025-01-27,Defender,Endpoint Team,endpoint.alerts@example.com,US,Laptop,Windows,Apply Outlook patch
FND-000172,AST-000107,net-prd-apac-1209,Critical,9.8,9.6,CVE-2023-46747,F5 BIG-IP Auth Bypass,InitialAccess,1,0,Open,35,7,1,2024-12-30,2025-02-02,Qualys,Network Team,net.alerts@example.com,APAC,NetworkDevice,NetworkOS,Patch BIG-IP firmware
FND-000173,AST-000108,collab-prd-usw-8821,High,9.4,9.1,CVE-2023-3519,Citrix NetScaler RCE,InitialAccess,1,1,Open,40,30,1,2024-12-25,2025-02-01,Rapid7,Collaboration Team,collab.alerts@example.com,US,Server,Linux,Apply Citrix updates
FND-000174,AST-000109,print-prd-euw-4421,Medium,7.8,7.4,CVE-2021-34527,PrintNightmare,PrivilegeEscalation,0,0,Open,110,90,1,2024-10-15,2025-01-30,Defender,IT Team,it.alerts@example.com,EU,Server,Windows,Disable print spooler
FND-000175,AST-000110,vc-prd-usw-9921,Critical,9.8,9.7,CVE-2021-21985,vCenter RCE,RemoteCodeExecution,1,1,Open,55,7,1,2024-12-10,2025-02-03,Qualys,Cloud Team,cloud.alerts@example.com,US,Server,Linux,Patch vCenter
FND-000176,AST-000111,api-prd-usw-2044,High,8.6,8.3,CVE-2022-30190,Follina MSDT,Execution,0,0,Open,88,30,1,2024-11-15,2025-01-29,Defender,Endpoint Team,endpoint.alerts@example.com,US,Workstation,Windows,Disable MSDT
FND-000177,AST-000112,web-prd-euw-7710,High,8.4,8.1,CVE-2023-20887,VMware Auth Bypass,InitialAccess,1,0,Open,62,30,1,2024-12-01,2025-01-31,Qualys,Cloud Team,cloud.alerts@example.com,EU,Server,Linux,Patch VMware products
FND-000178,AST-000113,db-prd-apac-3302,Critical,9.6,9.5,CVE-2020-0601,CryptoAPI Spoofing,DefenseEvasion,1,1,Open,130,7,1,2024-09-25,2025-02-01,Defender,IAM Team,iam.alerts@example.com,APAC,Server,Windows,Apply Microsoft patch
FND-000179,AST-000114,api-prd-in1-9931,High,8.9,8.6,CVE-2023-27997,FortiOS Heap Overflow,InitialAccess,1,1,Open,48,30,1,2024-12-18,2025-02-01,Qualys,Network Team,net.alerts@example.com,IND,NetworkDevice,NetworkOS,Upgrade FortiOS
FND-000180,AST-000115,web-prd-usw-5512,Medium,6.8,6.5,CVE-2022-41040,Exchange SSRF,InitialAccess,0,0,Open,92,90,1,2024-11-01,2025-01-28,Defender,Messaging Team,msg.alerts@example.com,US,Server,Windows,Apply Exchange updates
FND-000181,AST-000101,web-prd-usw-0042,Critical,10.0,10.0,CVE-2021-44228,Log4Shell RCE,RemoteCodeExecution,1,1,Open,120,7,1,2024-10-05,2025-02-01,Qualys,AppSec Team,appsec.alerts@example.com,US,Server,Linux,Upgrade Log4j immediately
FND-000182,AST-000102,api-prd-usw-1123,Critical,9.8,9.6,CVE-2020-1472,Zerologon,PrivilegeEscalation,1,1,Open,95,7,1,2024-11-01,2025-02-01,Defender,IAM Team,iam.alerts@example.com,US,Server,Windows,Patch domain controllers
FND-000183,AST-000103,db-prd-in1-2301,High,9.1,8.9,CVE-2023-34362,MOVEit SQLi,DataExfiltration,1,1,In Progress,42,30,1,2024-12-20,2025-02-01,Tenable,AppSec Team,appsec.alerts@example.com,IND,Database,Linux,Patch MOVEit and rotate creds
FND-000184,AST-000104,win-prd-euw-8891,High,8.8,8.7,CVE-2019-0708,BlueKeep,RemoteCodeExecution,1,0,Open,60,30,1,2024-12-05,2025-01-28,Qualys,Endpoint Team,endpoint.alerts@example.com,EU,Workstation,Windows,Patch Windows and restrict RDP
FND-000185,AST-000105,k8s-prd-usw-7712,Critical,9.8,9.9,CVE-2022-22965,Spring4Shell,RemoteCodeExecution,1,1,Open,75,7,1,2024-11-20,2025-02-03,Snyk,Cloud Team,cloud.alerts@example.com,US,Container,ContainerOS,Upgrade Spring framework
FND-000186,AST-000106,mail-prd-use-3321,High,9.8,9.3,CVE-2023-23397,Outlook NTLM Leak,CredentialAccess,1,1,Mitigated,20,30,0,2025-01-05,2025-01-27,Defender,Endpoint Team,endpoint.alerts@example.com,US,Laptop,Windows,Apply Outlook patch
FND-000187,AST-000107,net-prd-apac-1209,Critical,9.8,9.6,CVE-2023-46747,F5 BIG-IP Auth Bypass,InitialAccess,1,0,Open,35,7,1,2024-12-30,2025-02-02,Qualys,Network Team,net.alerts@example.com,APAC,NetworkDevice,NetworkOS,Patch BIG-IP firmware
FND-000188,AST-000108,collab-prd-usw-8821,High,9.4,9.1,CVE-2023-3519,Citrix NetScaler RCE,InitialAccess,1,1,Open,40,30,1,2024-12-25,2025-02-01,Rapid7,Collaboration Team,collab.alerts@example.com,US,Server,Linux,Apply Citrix updates
FND-000189,AST-000109,print-prd-euw-4421,Medium,7.8,7.4,CVE-2021-34527,PrintNightmare,PrivilegeEscalation,0,0,Open,110,90,1,2024-10-15,2025-01-30,Defender,IT Team,it.alerts@example.com,EU,Server,Windows,Disable print spooler
FND-000190,AST-000110,vc-prd-usw-9921,Critical,9.8,9.7,CVE-2021-21985,vCenter RCE,RemoteCodeExecution,1,1,Open,55,7,1,2024-12-10,2025-02-03,Qualys,Cloud Team,cloud.alerts@example.com,US,Server,Linux,Patch vCenter
FND-000191,AST-000111,api-prd-usw-2044,High,8.6,8.3,CVE-2022-30190,Follina MSDT,Execution,0,0,Open,88,30,1,2024-11-15,2025-01-29,Defender,Endpoint Team,endpoint.alerts@example.com,US,Workstation,Windows,Disable MSDT
FND-000192,AST-000112,web-prd-euw-7710,High,8.4,8.1,CVE-2023-20887,VMware Auth Bypass,InitialAccess,1,0,Open,62,30,1,2024-12-01,2025-01-31,Qualys,Cloud Team,cloud.alerts@example.com,EU,Server,Linux,Patch VMware products
FND-000193,AST-000113,db-prd-apac-3302,Critical,9.6,9.5,CVE-2020-0601,CryptoAPI Spoofing,DefenseEvasion,1,1,Open,130,7,1,2024-09-25,2025-02-01,Defender,IAM Team,iam.alerts@example.com,APAC,Server,Windows,Apply Microsoft patch
FND-000194,AST-000114,api-prd-in1-9931,High,8.9,8.6,CVE-2023-27997,FortiOS Heap Overflow,InitialAccess,1,1,Open,48,30,1,2024-12-18,2025-02-01,Qualys,Network Team,net.alerts@example.com,IND,NetworkDevice,NetworkOS,Upgrade FortiOS
FND-000195,AST-000115,web-prd-usw-5512,Medium,6.8,6.5,CVE-2022-41040,Exchange SSRF,InitialAccess,0,0,Open,92,90,1,2024-11-01,2025-01-28,Defender,Messaging Team,msg.alerts@example.com,US,Server,Windows,Apply Exchange updates
FND-000196,AST-000101,web-prd-usw-0042,Critical,10.0,10.0,CVE-2021-44228,Log4Shell RCE,RemoteCodeExecution,1,1,Open,120,7,1,2024-10-05,2025-02-01,Qualys,AppSec Team,appsec.alerts@example.com,US,Server,Linux,Upgrade Log4j immediately
FND-000197,AST-000102,api-prd-usw-1123,Critical,9.8,9.6,CVE-2020-1472,Zerologon,PrivilegeEscalation,1,1,Open,95,7,1,2024-11-01,2025-02-01,Defender,IAM Team,iam.alerts@example.com,US,Server,Windows,Patch domain controllers
